ENDERECO_ID	lat	long
GOPPS_0015	-15.850285	-48.955567
GOPPS_0016	-15.854848	-48.959645
GOPPS_0290	-15.846112	-48.959541
SPGJA_0079	-23.995994	-46.250868
SPGJA_0080	-23.995767	-46.259067
SPGJA_0083	-23.988359	-46.236406
GOCLV_0033	-17.740197	-48.625286
GOCLV_0034	-17.741103	-48.62651
GOCLV_0035	-17.738693	-48.627189
DFBSA_3029	-15.8293	-47.86079
DFBSA_3030	-15.83037	-47.85941
DFBSA_3031	-15.828702	-47.856749
DFBSA_3032	-15.827602	-47.857577
DFBSA_2418	-15.839994	-47.984249
DFBSA_2419	-15.841685	-47.983226
DFBSA_2422	-15.841321	-47.980294
DFBSA_2423	-15.81986	-47.981029
DFBSA_2424	-15.81688	-47.980304
DFBSA_2425	-15.825257	-47.976151
DFBSA_2426	-15.823353	-47.974656
DFBSA_2427	-15.80555	-47.889987
DFBSA_2428	-15.81453	-47.899253
DFBSA_2429	-15.818377	-47.904015
DFBSA_2430	-15.822678	-47.910057
DFBSA_2431	-15.826286	-47.915184
DFBSA_2432	-15.830612	-47.920119
DFBSA_2433	-15.836475	-47.933177
DFBSA_2434	-15.831984	-47.95055
DFBSA_2420	-15.840691	-47.985263
DFBSA_2421	-15.842364	-47.984448
DFBSA_2435	-15.832453	-47.952668
DFBSA_2436	-15.826281	-47.982832
DFBSA_2441	-15.865371	-48.059155
DFBSA_2442	-15.869057	-48.071279
DFBSA_2443	-15.874033	-48.084685
DFBSA_2448	-15.835496	-48.086417
DFBSA_2449	-15.837871	-48.103355
DFBSA_2450	-15.830227	-48.1079
DFBSA_2451	-15.822177	-48.112541
DFBSA_2452	-15.822822	-48.111494
DFBSA_2453	-15.814847	-48.116531
DFBSA_2454	-15.805809	-48.121549
DFBSA_2455	-15.805307	-48.121147
DFBSA_2456	-15.874702	-47.841023
DFBSA_2457	-15.875766	-47.836205
DFBSA_2458	-15.872695	-47.837301
DFBSA_2459	-15.873799	-47.834325
DFBSA_2465	-15.826801	-47.872122
DFBSA_2466	-15.825182	-47.875438
DFBSA_2467	-15.824709	-47.873772
DFBSA_2468	-15.825296	-47.871621
DFBSA_2469	-15.784054	-47.902096
DFBSA_2473	-15.755008	-47.887309
DFBSA_2474	-15.755965	-47.888183
DFBSA_2475	-15.794506	-47.916859
DFBSA_2476	-15.795509	-47.908775
DFBSA_2477	-15.793737	-47.89905
DFBSA_2478	-15.808067	-47.926069
DFBSA_2479	-15.990784	-48.044448
DFBSA_2480	-15.989147	-48.04533
DFBSA_2481	-15.989183	-48.044089
DFBSA_2500	-15.826281	-47.982832
DFBSA_2501	-15.806589	-47.888519
DFBSA_2505	-15.835477	-48.083247
DFBSA_2506	-15.782055	-47.898911
DFBSA_2507	-15.794506	-47.916859
DFBSA_2508	-15.795784	-47.914954
DFBSA_2509	-15.790198	-47.894101
DFBSA_2510	-15.808733	-47.920775
MASLS_0279	-2.483646	-44.250868
MASLS_0280	-2.483674	-44.250869
MASLS_0281	-2.483665	-44.25087
MASLS_0282	-2.483645	-44.250871
DFBSA_1458	-15.7991	-47.885969
DFBSA_1456	-15.798389	-47.886944
DFBSA_1450	-15.796167	-47.884278
DFBSA_1465	-15.791056	-47.881028
DFBSA_1468	-15.796722	-47.891056
DFBSA_1470	-15.78725	-47.887944
DFBSA_1453	-15.794017	-47.883147
DFBSA_1464	-15.792047	-47.8827
DFBSA_1477	-15.790244	-47.88575
DFBSA_1452	-15.793942	-47.882411
BACIU_0116	-13.380889	-38.911111
BACIU_0117	-13.376944	-38.917222
BAMRU_0006	-13.903614	-38.934056
BAMRU_0007	-13.918972	-38.931028
BAPGU_0373	-16.492222	-39.069722
BAPGU_0241	-16.581111	-39.089444
BAPGU_0242	-16.632778	-39.093611
BAPGU_0243	-16.553056	-39.087778
BAPGU_0244	-16.536944	-39.083333
BAPGU_0245	-16.606667	-39.094722
BAPGU_0246	-16.578611	-39.087778
PRFOZ_0139	-25.590161	-54.516858
BASDR_1031	-12.941942	-38.406503
BASDR_1030	-12.918556	-38.498833
BASDR_1036	-12.912544	-38.492386
BASDR_1037	-12.912267	-38.494717
BASDR_1038	-12.910597	-38.495539
BASDR_1039	-12.911008	-38.496928
BASDR_1040	-12.912928	-38.497617
BASDR_1019	-13.0105	-38.512444
BASDR_1020	-13.010611	-38.509211
BASDR_1021	-13.009861	-38.513331
BASDR_1024	-13.009519	-38.521119
BASDR_1029	-13.006469	-38.5092
BASDR_1022	-13.0084	-38.515939
BASDR_1023	-13.007881	-38.518989
BASDR_1035	-12.985361	-38.519861
BASDR_1033	-12.978431	-38.517208
BASDR_1034	-12.976339	-38.516306
BASDR_1032	-12.980378	-38.518161
BASDR_1025	-13.0102	-38.523661
BASDR_1026	-13.009481	-38.526519
BASDR_1027	-13.009789	-38.529311
BASDR_1028	-13.009111	-38.532039
BASDR_1424	-13.005556	-38.532778
MGBHE_1157	-19	-43
RNNTL_0350	-5.870492	-35.178889
RNNTL_0351	-5.884	-35.169444
SCGRB_0055	-28.105303	-48.659472
PEOLD_0311	-8.011944	-34.853889
GOCLV_0137	-17.726769	-48.5826
GOCLV_0138	-17.7423	-48.6511
DFBSA_1469	-15.788806	-47.890306
MASLS_0276	-2.488102	-44.273343
MASLS_0277	-2.48624	-44.269118
MASLS_0278	-2.484871	-44.26507
BACAR_0093	-12.649444	-38.067806
BACAR_0097	-12.652842	-38.070814
BACAR_0098	-12.651894	-38.072503
BACAR_0099	-12.653153	-38.073817
BACAR_0094	-12.649444	-38.064556
BACAR_0095	-12.646806	-38.066183
BACAR_0096	-12.64985	-38.071042
BACAR_0092	-12.651361	-38.068222
TOPMJ_0076	-10.298789	-48.358467
TOPMJ_0077	-10.296617	-48.360542
MGBHE_1154	-19.94	-43.935972
MGBHE_1155	-19.939556	-43.934922
MGBHE_1156	-19.940083	-43.937056
MGBHE_1152	-19.938764	-43.937047
MGBHE_1153	-19.940011	-43.935972
MGBHE_1326	-19.841806	-44.003556
MGNLA_0042	-19.976631	-43.940214
MGNLA_0043	-19.983583	-43.947139
MGNLA_0044	-19.980661	-43.945267
MGNLA_0045	-19.978081	-43.940519
MGNLA_0047	-19.979244	-43.939778
MGNLA_0048	-19.978225	-43.938458
MGNLA_0049	-19.9796	-43.939128
MGNLA_0046	-19.014103	-43.938833
BAPGU_0039	-16.629153	-39.091269
SEBQS_0093	-10.920556	-37.027389
MASLS_0308	-2.464611	-44.19225
MASLS_0309	-2.46489	-44.18656
MASLS_0307	-2.46585	-44.19762
PABLM_0703	-1.413182	-48.461768
PABLM_0704	-1.415508	-48.459313
PABLM_0705	-1.417369	-48.457521
PABLM_0706	-1.419407	-48.455631
PABLM_0711	-1.441608	-48.494263
PABLM_0712	-1.442775	-48.494811
PABLM_0714	-1.444756	-48.497328
PABLM_0707	-1.425383	-48.435309
PABLM_0708	-1.424908	-48.428044
PABLM_0709	-1.428243	-48.41835
PABLM_0710	-1.431776	-48.413018
PABLM_0715	-1.455682	-48.505116
PABLM_0702	-1.449251	-48.500976
PABLM_0713	-1.446281	-48.498388
PABLM_0716	-1.451166	-48.502223
PABLM_0717	-1.4528	-48.50388
PABLM_0700	-1.447669	-48.499619
PABLM_0701	-1.448479	-48.500228
ALMCO_0314	-9.671667	-35.716139
ALMCO_0315	-9.668431	-35.713972
ALMCO_0316	-9.665528	-35.710778
ALMCO_0318	-9.663278	-35.704528
ALMCO_0319	-9.663611	-35.70125
ALMCO_0317	-9.66425	-35.708472
BAPGU_0058	-16.598639	-39.089925
BAPGU_0059	-16.586972	-39.089778
BAPGU_0060	-16.718167	-39.123028
BAPGU_0061	-16.724833	-39.122889
CEFLA_0808	-3.721278	-38.509478
CEFLA_0809	-3.723028	-38.505194
CEFLA_0812	-3.725556	-38.491528
CEFLA_0811	-3.724833	-38.500111
CEFLA_0810	-3.726083	-38.495056
CEFLA_0813	-3.723333	-38.485056
MAPCL_0125	-2.504833	-44.160056
MAPCL_0126	-2.504833	-44.160056
MAPCL_0127	-2.504833	-44.160056
MASLS_0273	-2.527733	-44.305075
MASLS_0274	-2.529153	-44.305583
MASLS_0275	-2.530322	-44.302897
SPCPJ_0077	-22.719759	-45.567048
SPCPJ_0078	-22.720797	-45.56905
SPCPJ_0079	-22.719232	-45.565812
SPCPJ_0080	-22.720331	-45.569875
BASDR_0922	-13.009972	-38.531833
BASDR_0923	-13.009333	-38.525083
BASDR_0924	-13.009417	-38.52125
BASDR_0925	-13.007833	-38.519139
BASDR_0927	-13.009944	-38.513056
BASDR_0928	-13.010333	-38.509472
BASDR_0921	-13.007222	-38.532944
BASDR_0926	-13.008	-38.516333
MGBHE_1105	-19.861308	-43.976689
MGBHE_1106	-19.863861	-43.978417
MGBHE_1115	-19.858194	-43.974028
MGBHE_1145	-19.863144	-43.971415
MGBHE_1107	-19.859972	-43.981083
MGBHE_1108	-19.858528	-43.984306
MGBHE_1109	-19.854917	-43.987306
MGBHE_1110	-19.861528	-43.992306
MGBHE_1111	-19.858556	-43.989222
MGBHE_1112	-19.856972	-43.992528
MGBHE_1113	-19.860083	-43.997889
MGBHE_1114	-19.854194	-43.994639
MGBHE_1126	-19.812167	-43.961861
MGBHE_1124	-19.815211	-43.958711
MGBHE_1125	-19.812439	-43.964236
MGBHE_1146	-19.863684	-43.969972
MGBHE_1147	-19.867197	-43.968709
MGBHE_1149	-19.866662	-43.972961
MGBHE_1084	-19.924858	-43.926117
MGBHE_1085	-19.925289	-43.928786
MGBHE_1086	-19.922183	-43.925719
MGBHE_1148	-19.869509	-43.97154
MGBHE_1069	-19.919389	-43.942528
MGBHE_1070	-19.918886	-43.939881
MGBHE_1072	-19.919817	-43.937819
MGBHE_1073	-19.921733	-43.936731
MGBHE_1074	-19.920778	-43.943181
MGBHE_1076	-19.922222	-43.941261
MGBHE_1079	-19.913642	-43.940825
MGBHE_1080	-19.914983	-43.940931
MGBHE_1081	-19.915953	-43.940389
MGBHE_1083	-19.916172	-43.939136
MGBHE_1071	-19.921392	-43.940144
MGBHE_1082	-19.913792	-43.939567
MGBHE_1075	-19.922883	-43.943903
MGBHE_1136	-19.974024	-44.019945
MGBHE_1137	-19.976048	-44.023928
MGBHE_1138	-19.978201	-44.025565
MGBHE_1139	-19.977129	-44.021122
MGBHE_1140	-19.976175	-44.016638
MGBHE_1141	-19.974477	-44.015948
MGCEM_0224	-19.93875	-44.048083
MGCEM_0225	-19.941528	-44.042472
MGCEM_0226	-19.939972	-44.046472
PABLM_0697	-1.449111	-48.500056
PABLM_0698	-1.451472	-48.502389
SPGJA_0096	-24.000222	-46.262722
SPGJA_0084	-23.987361	-46.232556
SPGJA_0086	-23.986056	-46.225472
SPGJA_0099	-23.985694	-46.207944
SPGJA_0100	-23.987833	-46.205028
SPGJA_0098	-23.984778	-46.216694
SPGJA_0082	-23.991861	-46.247472
SPGJA_0073	-24.013819	-46.273119
SPGJA_0074	-24.017441	-46.29163
SPGJA_0085	-23.9865	-46.228806
SPGJA_0075	-24.010064	-46.266243
SPGJA_0077	-23.996	-46.250889
SPGJA_0078	-23.997861	-46.258278
SPGJA_0097	-23.985417	-46.220917
SPGJA_0076	-24.004261	-46.267382
SPGJA_0081	-24.002917	-46.266028
TOPMJ_0111	-10.178353	-48.358547
TOPMJ_0112	-10.178383	-48.361214
TOPMJ_0113	-10.176069	-48.361433
TOPMJ_0114	-10.181183	-48.360947
PASAS_0092	-.613222	-47.356778
PASAS_0071	-.595625	-47.310989
PASAS_0072	-.596553	-47.306844
PASAS_0073	-.597461	-47.302161
PASAS_0074	-.599133	-47.296386
PERCE_0524	-8.062472	-34.873972
PERCE_0525	-8.063675	-34.873989
PERCE_0526	-8.064556	-34.873439
GOCLV_0032	-17.742028	-48.625167
DFBSA_1451	-15.798056	-47.887444
DFBSA_1460	-15.798639	-47.8885
DFBSA_1459	-15.797556	-47.889028
DFBSA_1461	-15.801694	-47.879861
DFBSA_1463	-15.803583	-47.883389
DFBSA_1462	-15.805222	-47.883889
DFBSA_1473	-15.799	-47.883583
DFBSA_2992	-15.798961	-47.89385
DFBSA_2991	-15.797608	-47.894181
DFBSA_1454	-15.795889	-47.89425
DFBSA_1455	-15.797944	-47.892222
DFBSA_1466	-15.806972	-47.882889
DFBSA_1467	-15.795972	-47.889861
DFBSA_1457	-15.803806	-47.881417
DFBSA_1471	-15.789111	-47.880194
DFBSA_1472	-15.787583	-47.879694
DFBSA_1474	-15.788167	-47.877972
DFBSA_1475	-15.797611	-47.885417
DFBSA_1476	-15.786667	-47.884944
MGNLA_0050	-19.981426	-43.940453
MGDVL_0113	-20.14283	-44.888681
MGDVL_0114	-20.1443	-44.887584
MGDVL_0116	-20.141214	-44.889506
MGDVL_0117	-20.143564	-44.890383
MGDVL_0115	-20.141855	-44.89153
MGBHE_1077	-19.916218	-43.936356
MGBHE_1078	-19.918126	-43.937054
GOGNA_0894	-16.658878	-49.256019
AMMNS_0938	-3.029392	-60.046548
MASJE_0094	-2.466306	-44.197639
MASJE_0095	-2.464611	-44.19225
AMPAR_0232	-2.634319	-56.735375
SPAMR_0053	-22.749667	-47.262506
SPARO_0030	-22.69255	-46.721878
SPADA_0023	-22.871331	-45.265417
SPAAS_0026	-22.322969	-47.3894
MAALO_0003	-4.015994	-45.439361
BAANL_0002	-12.008822	-44.703188
SPSTAR0004	-21.0083	-50.44186
SPSTAR0005	-21.01071	-50.43496
SPSTAR0006	-21.01487	-50.43991
SPSTAR0007	-20.91727	-50.34289
SPARC_0052	-21.237	-50.4559
SPARC_0053	-21.069139	-50.369894
SPARC_0054	-21.097091	-50.530923
PAATM_0033	-3.217861	-52.215582
MSAMB_0002	-23.116806	-55.225056
GOACG_0590	-16.820672	-49.243758
MGARI_0035	-18.659833	-48.17925
SPAGA_0764	-22.539533	-47.17087
ALCLR_0004	-9.782528	-36.350472
GOAOHZ0005	-14.244333	-49.400083
GOABI_0050	-16.188147	-48.663655
GOALX_0056	-16.108736	-48.361477
GOANS_0151	-16.321598	-48.870576
MAALLG0007	-3.66694	-45.84694
MGANA_0125	-22.066999	-46.568277
PAAIU_0592	-1.327151	-48.427604
PAAIU_0593	-1.336287	-48.345158
PAAIU_0594	-1.377946	-48.402166
PAAIU_0595	-1.403526	-48.371778
PAAIU_0596	-1.38214	-48.376437
GOADN_0001	-16.421919	-50.174694
GOAPG_0104	-14.136214	-47.667697
GOANS_0068	-16.3361	-48.9603
GOANS_0069	-16.25156	-48.935439
GOANS_0071	-16.336142	-48.96027
GOANS_0245	-16.327204	-48.89188
GOANS_0246	-16.511876	-48.835453
GOACG_0118	-16.767563	-49.343638
GOACG_0115	-16.816051	-49.312457
GOACG_0117	-16.753331	-49.233611
GOACG_0275	-16.80722	-49.21328
GOACW_0002	-16.363123	-49.669111
GOAGK_0002	-16.836093	-49.389841
MAACD_0013	-4.958089	-47.461708
MAACD_0015	-4.941653	-47.467597
MAACD_0016	-4.931819	-47.510936
MAACD_0017	-4.918578	-47.508308
MAACD_0014	-4.963253	-47.49545
MAADCE0004	-2.839202	-42.117985
MAATAL0002	-4.21386	-44.44971
MAALLG0005	-3.665658	-45.847431
MAAAR_0004	-3.4491	-44.775508
MGAMN_0023	-15.979317	-40.890214
MGADS_0019	-20.79	-44.156111
AMANR_0001	-3.746321	-61.657524
APAAP_0006	2.047554	-50.792194
SPSTS_0142	-23.98616	-46.295166
SPSTS_0143	-23.98625	-46.307905
SPSTS_0144	-23.979881	-46.313311
SPSTS_0148	-23.990464	-46.306758
SPUTB_0667	-23.416656	-45.05605
SPUTB_0668	-23.422679	-45.063629
SPUTB_0669	-23.436259	-45.07006
SPUTB_0670	-23.444866	-45.068282
SPUTB_0673	-23.456683	-45.060015
SPUTB_0671	-23.449361	-45.066206
SPUTB_0672	-23.453019	-45.063541
SPUTB_0674	-23.464723	-45.053757
SPUTB_0675	-23.466792	-45.063153
SPUTB_0676	-23.473179	-45.068021
SPUTB_0677	-23.48179	-45.072439
SPUTB_0678	-23.489796	-45.074628
SPAMIO0022	-23.53136	-47.24385
SPAMIO0339	-23.534528	-47.261749
SPAMR_1563	-22.757417	-47.354472
SPARO_0067	-22.7928	-46.8263
SPARO_1162	-22.7245	-46.776806
SPADA_0845	-22.834972	-45.221639
SPPHZ_0618	-22.783773	-46.564478
ROAAPC0002	-12.137575	-61.857673
SPAGL_0099	-22.484528	-46.599694
TOABRU0001	-9.617747	-49.153597
TOAGNP0001	-6.560293	-47.475529
TOAMS_0003	-11.569127	-47.164351
TOANW_0001	-6.372956	-48.068789
TOAGC_0001	-8.82582	-49.560844
MTAGX_0003	-15.719972	-51.835059
GOAPY_0001	-18.961389	-51.924522
DFBSA_2437	-15.83601	-48.017273
DFBSA_2438	-15.840548	-48.028288
DFBSA_2439	-15.83955	-48.027956
DFBSA_2440	-15.851576	-48.041721
DFBSA_2444	-15.835383	-48.039163
DFBSA_2445	-15.831842	-48.04506
DFBSA_2446	-15.833004	-48.056461
DFBSA_2447	-15.8337	-48.056204
DFBSA_2460	-15.819611	-48.055988
DFBSA_2461	-15.818653	-48.055452
DFBSA_2462	-15.817712	-48.055534
DFBSA_2463	-15.8166	-48.05587
DFBSA_2464	-15.825396	-48.053597
DFBSA_2470	-15.829605	-48.02051
DFBSA_2471	-15.835046	-48.017025
DFBSA_2472	-15.829224	-48.014057
DFBSA_2502	-15.846375	-48.042109
DFBSA_2503	-15.833004	-48.056461
DFBSA_2504	-15.8337	-48.056204
SPSVE_0074	-23.927358	-46.552544
SPSVE_0075	-23.925206	-46.541808
SPSVE_0076	-23.924119	-46.53355
AMMUS_0003	-3.392222	-57.713056
AMNLN_0002	-3.889722	-59.091889
ALPIN_0007	-9.3855	-36.625722
ALPIN_0008	-9.418056	-36.631389
ACFJO_0002	-8.167333	-70.356111
ACRBO_0040	-9.956694	-67.82075
ACRBO_0043	-9.979503	-67.806247
ACRBO_0039	-9.955333	-67.835722
ACRBO_0052	-10.011139	-67.766361
ACRBO_0038	-9.941444	-67.874111
ACRBO_0049	-9.960778	-67.852222
ACRBO_0050	-9.971222	-67.798353
ACRBO_0046	-9.997278	-67.806389
ACRBO_0053	-9.970867	-67.816389
ACRBO_0044	-9.938361	-67.813528
ACRBO_0045	-9.953219	-67.86
ACRBO_0048	-9.973578	-67.808208
ACRBO_0042	-9.979167	-67.827611
ACRBO_0051	-9.958694	-67.808694
ACRBO_0055	-9.964417	-67.840778
ACRBO_0054	-9.961806	-67.82075
ACRBO_0047	-10.029083	-67.799861
ACRBO_0041	-9.970306	-67.828556
ACSMD_0002	-9.07125	-68.6671
ACTAU_0002	-8.159286	-70.766236
SPAMIO0325	-23.493972	-47.294417
MSAEC_0010	-21.989878	-53.882619
GOANS_0067	-16.346917	-48.896028
GOANS_0070	-16.275969	-48.906239
GOANS_0353	-16.7623	-49.2652
GOACG_0116	-16.815208	-49.255733
MGARI_0030	-18.868092	-48.017133
MGARI_0031	-18.635806	-48.2
MGARI_0032	-18.647556	-48.178861
ALSMM_0008	-9.780278	-36.094722
SPAMIO0005	-23.567694	-47.261417
PAAIU_0545	-1.3675	-48.402167
MTABO_0006	-14.074345	-52.154948
GOALX_0007	-16.282789	-48.391169
MGALE_0002	-19.415167	-41.729278
SPAMR_1463	-22.7378	-47.2687
SPAMR_1467	-22.688099	-47.233168
SPARO_1065	-22.7309	-46.857
SPAAI_0403	-22.043176	-46.978739
SPAAI_0409	-22.0366	-47.0308
MAALN_0016	-2.506333	-44.52225
ALPIN_0009	-9.409722	-36.633556
SPAGA_0766	-22.576806	-47.150139
BAAJB_0001	-11.659889	-38.024472
MGAUV_0056	-15.5781	-41.413591
MGAFN_0023	-21.368882	-45.930471
MAALN_0004	-2.303361	-44.384319
MAALN_0003	-2.340064	-44.417228
GOAEU_0100	-17.4645	-50.241917
GOALX_0057	-16.097064	-48.488372
GOADI_0001	-17.726139	-49.485361
GOAHG_0001	-18.3335	-48.22125
MAACD_0024	-4.955772	-47.747825
MAATH_0010	-5.566153	-46.7448
MAATH_0015	-5.103192	-46.864403
MGAUI_0006	-17.027444	-42.096667
AMAVY_0001	-3.226528	-64.815694
AMAPUI0001	-7.191917	-59.876944
BAALH_0027	-11.942611	-38.414167
SPSTAR0297	-20.7435	-50.778972
SPAAS_1408	-22.3915	-47.380111
SPAGA_0056	-22.583694	-47.175833
PAANAY0007	-3.455639	-51.207056
TOAGKO0002	-6.389028	-47.863333
TOAAO_0001	-7.655389	-49.070639
MTABO_0004	-14.155667	-52.239694
MAALN_0015	-2.503335	-44.690468
MAAMAU0047	-1.607578	-45.084751
PAAGU_0015	-1.097121	-46.473169
PAAGU_0016	-1.078501	-46.38147
PAAGU_0017	-.983484	-46.590723
PAAGU_0019	-1.083099	-46.635215
MGAET_0005	-19.159472	-45.443683
MGAMN_0004	-16.167986	-40.690356
AMATK_0005	-3.365389	-68.19575
MAANJ_0003	-3.267664	-44.610492
GOACG_0589	-16.796389	-49.258858
MAACD_0023	-4.767667	-47.054361
MAALLG0011	-3.825472	-45.932083
PAATM_0043	-3.198035	-52.228512
PAATM_0044	-3.230776	-52.243669
PAATM_0045	-3.254596	-52.239471
GOAAF_0001	-14.976206	-47.787414
GOAPG_0106	-14.201014	-47.584294
GOAPG_0107	-14.258203	-47.517469
MAARW_0002	-3.678611	-43.105639
MAAMAU0004	-1.526694	-45.077417
MGANA_0103	-22.075	-46.585833
ACABL_0001	-10.925094	-69.554056
SPAMIO0324	-23.515139	-47.251139
SPAAS_0479	-22.373917	-47.407667
SPARL_0003	-22.6845	-48.677056
SPAGS_0003	-22.467506	-48.960028
MTAGI_0002	-14.515056	-56.491469
MAADCE0001	-2.840283	-42.119681
MAALO_0005	-4.164806	-45.463056
MGABM_0054	-20.168028	-42.387917
BAAJB_0002	-11.658903	-37.991086
MAASH_0001	-4.133889	-43.325778
BABZE_0015	-10.643612	-38.697403
SPARQ_0063	-21.764747	-48.179667
SPAIA_0097	-23.060361	-46.65775
SPJAD_0027	-23.557361	-46.877917
MGACS_0012	-20.289916	-45.542049
BACFS_0004	-10.504167	-40.319722
BAESA_0006	-11.801111	-37.945333
BAGDU_0003	-13.747333	-39.486111
BASUZ_0004	-11.254328	-39.374767
BASNJ_0007	-12.969111	-39.260583
SPARD_0211	-23.50825	-47.58875
SPARD_0212	-23.540917	-47.584944
TOARN_0013	-7.184589	-48.190444
TOARN_0014	-7.203194	-48.200361
BACIS_0025	-12.661944	-38.530833
BASNJ_0008	-12.974	-39.252889
MGAST_0161	-21.263972	-42.943175
MGBCA_0266	-21.228052	-43.756224
PERCE_0782	-8.062319	-34.938565
GOASLS0025	-15.722955	-48.27052
GOARDE0001	-18.295334	-51.144123
MAARAG0004	-2.953839	-45.666667
MAAIS_0009	-2.889306	-41.905
MAAIS_0010	-2.92772	-41.91235
MABBL_0014	-4.197136	-44.791636
MABBL_0013	-4.231128	-44.813456
MABLA_0012	-7.540828	-46.033881
MABLA_0013	-7.548447	-46.066472
MABLA_0014	-7.4968	-46.038781
AMAZS_0005	-3.57655	-59.12924
BACGP_0002	-12.026108	-44.256809
SPAIA_0773	-23.13325	-46.588472
ROAQS_0436	-9.92845	-63.0396
TOAXX_0002	-5.618332	-47.775203
MTABVS0001	-11.679651	-51.379838
SPBRE_1927	-23.50182	-46.85434
SPBRE14689	-23.501528	-46.819583
SPBRE14693	-23.492889	-46.88275
BAMJO_0021	-12.438169	-37.91875
BAPAF_0020	-9.396333	-38.214306
BAVCZ_0021	-13.129444	-38.7875
BAVCZ_0022	-12.988667	-38.624056
BAVCZ_0015	-13.023833	-38.656361
BAVCZ_0018	-13.045	-38.683472
BAVCZ_0016	-13.103972	-38.756806
BACMM_0005	-13.942944	-39.116
BACMM_0004	-13.943972	-39.10375
BACSO_0008	-10.667778	-39.4975
BACJP_0004	-12.344444	-38.778333
BACZM_0006	-12.672264	-38.101739
BADSA_0007	-12.62	-38.289639
BADSA_0008	-12.615	-38.296389
BADSA_0009	-12.606361	-38.324778
BAIPW_0005	-14.129889	-39.739111
BAIPW_0004	-14.131333	-39.748528
BAIMJ_0004	-17.030417	-39.543639
BAJRO_0003	-10.07875	-38.34425
BALFS_0043	-12.886583	-38.316556
BAROL_0002	-11.486111	-37.931389
BASDR_0749	-12.963389	-38.403556
BASDR_0395	-12.915694	-38.463
BASDR_0396	-12.915694	-38.463
BASGC_0003	-12.432083	-38.950361
BASDR_0323	-12.996139	-38.443167
GOAGZ_0002	-15.094167	-50.618694
MABLA_0018	-8.440722	-46.625531
MABLA_0095	-7.74925	-46.415639
MGART_0002	-21.942278	-44.276361
MGAXA_0028	-19.616806	-46.931778
MGAXA_0029	-19.571694	-46.953028
MGACS_0010	-20.383578	-45.509436
MGBCA_0045	-21.227389	-43.784889
SPAIA_0164	-23.096703	-46.504628
SPAIA_0692	-23.124681	-46.582764
SPBRE_1620	-23.479164	-46.883372
SPBRE_1621	-23.494906	-46.871969
SPBRE_1623	-23.483567	-46.863733
SPBRE_1624	-23.485317	-46.879717
SPBRE_1622	-23.547642	-46.877122
BAERS_0002	-11.944444	-38.088889
SPARD_0317	-23.480194	-47.583778
SPSAP_1455	-22.6103	-47.0092
SPARD_0218	-23.5712	-47.5752
SPARD_0303	-23.5849	-47.6749
SPARD_0310	-23.562	-47.6407
SPARD_0316	-23.571263	-47.716484
SPAIA_0705	-23.1705	-46.6243
BACTT_0005	-13.618889	-42.585
BASDR_0758	-12.809194	-38.496444
BASNJ_0005	-12.963194	-39.254667
SPAVR_0009	-23.112944	-48.903778
SEAJU_0463	-10.934417	-37.081278
TOARPI0001	-6.5775	-48.6405
BACFS_0014	-10.466611	-40.444611
MGBERI0005	-15.707944	-41.793861
MGATA_0035	-18.295904	-41.144182
MSAOE_0001	-22.954	-55.635194
BAMEO_0020	-10.253222	-39.515833
BAMEO_0017	-10.442722	-39.410194
BAMEO_0018	-10.365861	-39.509444
BAMEO_0013	-10.624028	-39.394583
BAMEO_0014	-10.590889	-39.416083
BAMSF_0004	-12.202194	-43.67525
BAMSF_0005	-12.034833	-43.337
BANVO_0002	-11.365778	-38.488167
BAOUL_0004	-10.843917	-41.029083
BAOUL_0005	-10.683481	-41.290417
MAAIS_0016	-3.08775	-41.913694
MGALL_0002	-20.086111	-43.051361
MGBCA_0040	-21.268744	-43.651656
AMAZS_0004	-3.8	-59.832056
BAADK_0003	-10.301361	-39.7645
BAAAC_0016	-11.097444	-38.993667
BAAAC_0012	-11.226661	-39.179033
BAAAC_0014	-11.148667	-38.984278
BAAAC_0015	-11.141806	-39.168556
BAAAC_0017	-11.06375	-39.046722
BABXD_0006	-11.867083	-40.250639
BABXD_0005	-11.876806	-40.057472
BABTM_0002	-12.453056	-40.625944
BABJX_0003	-13.079083	-39.966583
BACTB_0003	-15.088917	-40.101806
BACFS_0013	-10.602778	-40.930444
BACFS_0015	-10.464806	-40.546833
BACFS_0018	-10.065278	-40.394944
BACFS_0019	-9.913167	-40.649083
BACFS_0017	-10.415444	-40.279944
BACSO_0011	-10.685306	-39.310306
BACSO_0012	-10.615972	-39.736
BAEZL_0003	-15.689472	-40.746639
BAEZL_0004	-15.625556	-40.714472
BAIIP_0007	-14.076444	-39.3935
BAIRQ_0004	-12.161617	-41.44585
BAIEW_0009	-13.213972	-41.070639
BAIEW_0011	-13.067778	-41.108694
BAIUW_0009	-11.228911	-38.111981
BAIUW_0008	-11.265639	-38.166306
BAJRO_0009	-10.026667	-38.529611
BALRL_0003	-14.145339	-42.062916
BACOX_0003	-14.256444	-44.525389
TOARGS0001	-7.171278	-48.5275
TOAUT_0001	-12.708861	-46.404831
MTAUH_0001	-16.85588	-53.03004
MTAYP_0003	-10.050083	-59.497611
SEAJU_0462	-10.877281	-37.078981
GOAUM_0001	-18.07382	-48.75829
PABNCH0001	-7.350472	-50.40825
